id_ligne,id_commande,id_produit,quantite
1427,7351,601,1
1428,27627,1442,6
1429,43751,347,7
1430,6550,554,3
1431,12094,1739,9
1432,35053,1866,10
1433,37282,239,4
1434,14173,1215,9
1435,21317,1760,4
1436,8373,1968,3
1437,12392,971,9
1438,23906,660,5
1439,11013,240,1
1440,33386,1260,8
1441,16766,1507,1
1442,3375,556,1
1443,3704,55,3
1444,24081,1250,8
1445,25956,1076,2
1446,12845,1754,2
1447,41872,1481,7
1448,31582,873,6
1449,2113,565,10
1450,25489,1225,7
1451,46443,1269,4
1452,20402,1928,7
1453,9851,1090,4
1454,975,1454,9
1455,41569,1632,9
1456,22225,867,4
1457,25502,1023,9
1458,29910,324,9
1459,13498,807,2
1460,47724,1406,1
1461,38968,495,7
1462,41690,148,6
1463,18343,1851,5
1464,32992,1978,8
1465,16194,1974,7
1466,28253,874,8
1467,11353,412,2
1468,17579,627,3
1469,872,1725,10
1470,18294,1904,10
1471,479,1250,1
1472,8678,570,4
1473,18000,733,4
1474,29155,1032,9
1475,1812,47,3
1476,38947,327,7
1477,34803,1548,5
1478,3349,1046,3
1479,7173,112,8
1480,34060,1841,6
1481,9770,1807,10
1482,36607,87,6
1483,11906,1056,10
1484,34840,1209,4
1485,6413,1067,3
1486,15409,391,9
1487,26786,208,7
1488,20050,1363,2
1489,41369,1214,4
1490,23440,28,8
1491,20439,264,2
1492,29651,798,1
1493,17925,1859,4
1494,46760,70,4
1495,29920,1722,9
1496,44028,1559,5
1497,32064,147,10
1498,41011,471,4
1499,46188,1310,1
1500,49250,629,8
1501,1286,1706,4
1502,11916,1267,9
1503,29995,339,1
1504,38242,356,3
1505,19808,882,5
1506,31844,413,6
1507,10745,1517,5
1508,25167,1193,4
1509,45739,722,10
1510,48336,1348,2
1511,22170,825,2
1512,49277,627,4
1513,34642,1750,3
1514,22241,1129,3
1515,17784,791,9
1516,12581,1935,1
1517,25072,57,4
1518,10451,1587,3
1519,36426,1117,10
1520,6120,1800,2
1521,26,275,7
1522,36567,223,5
1523,31700,930,4
1524,29677,958,7
1525,47222,29,9
1526,17814,303,2
1527,47099,798,10
1528,16272,366,4
1529,22405,181,10
1530,42174,1395,3
1531,5022,1034,1
1532,17276,687,6
1533,24517,740,5
1534,4905,496,10
1535,32173,1553,8
1536,28769,1639,3
1537,37018,1540,5
1538,37051,1513,8
1539,18350,1268,10
1540,3284,496,4
1541,36351,23,6
1542,13257,1868,1
1543,22774,1970,10
1544,28533,1956,8
1545,17669,1397,8
1546,22289,1230,7
1547,37848,293,4
1548,11498,1750,9
1549,42746,1170,3
1550,4244,1821,8
1551,38032,1092,10
1552,28980,692,7
1553,36862,1368,3
1554,826,1751,4
1555,37963,1255,8
1556,25889,1778,2
1557,3040,85,7
1558,4447,1729,1
1559,20322,1790,10
1560,15680,480,4
1561,2683,865,3
1562,41726,1613,6
1563,420,1137,1
1564,5312,236,2
1565,25355,1275,8
1566,21179,988,8
1567,18171,441,9
1568,36620,60,10
1569,41828,451,10
1570,427,714,8
1571,46029,1466,9
1572,38930,1877,5
1573,18449,969,2
1574,592,282,2
1575,42201,50,2
1576,26695,550,8
1577,26272,1429,5
1578,30518,261,7
1579,20325,855,5
1580,16835,528,8
1581,14038,1171,2
1582,34990,1725,3
1583,10576,1944,5
1584,6229,1658,8
1585,38835,163,7
1586,28455,1702,10
1587,17463,461,3
1588,38867,1489,3
1589,37184,634,5
1590,48715,1865,1
1591,33633,607,10
1592,29869,950,3
1593,13603,603,5
1594,44001,677,2
1595,47837,988,10
1596,6441,164,7
1597,3191,779,2
1598,26085,1719,4
1599,21103,1489,7
1600,21022,1711,2
1601,10192,927,10
1602,11640,909,2
1603,18467,1414,7
1604,27404,1778,1
1605,2891,1938,6
1606,44678,1616,1
1607,13313,1333,9
1608,24223,1611,1
1609,40399,1931,1
1610,48360,605,9
1611,15876,1046,7
1612,7910,591,4
1613,10644,1986,7
1614,11169,496,8
1615,31365,546,8
1616,44296,1688,8
1617,3600,993,8
1618,275,414,6
1619,17029,848,3
1620,30114,49,2
1621,34298,1056,7
1622,10813,279,10
1623,26466,1607,10
1624,14234,150,9
1625,34854,235,2
1626,25682,1081,5
1627,32807,1786,4
1628,27286,400,4
1629,21732,867,6
1630,15258,406,8
1631,17878,391,10
1632,48211,583,2
1633,46631,1712,8
1634,30190,82,1
1635,2147,1129,3
1636,21910,420,3
1637,12648,1761,2
1638,10442,1491,2
1639,22526,894,7
1640,9675,605,8
1641,37645,963,4
1642,48142,570,7
1643,6213,972,10
1644,27860,1272,10
1645,38729,120,6
1646,5170,674,5
1647,29975,146,8
1648,10369,1838,9
1649,36284,263,8
1650,23686,400,2
1651,1319,1001,5
1652,8586,198,1
1653,12808,1318,4
1654,48664,960,10
1655,12515,162,10
1656,47010,154,6
1657,42687,1809,5
1658,30621,1372,3
1659,18955,1543,10
1660,2909,1248,5
1661,46662,11,5
1662,45103,1158,4
1663,20489,796,10
1664,25294,1454,6
1665,20988,1347,7
1666,22711,246,10
1667,45687,1334,4
1668,27697,1170,3
1669,40038,1929,8
1670,27756,275,8
1671,31741,878,2
1672,15425,1870,8
1673,22213,797,1
1674,29971,529,2
1675,27665,430,2
1676,14618,772,1
1677,45816,1113,10
1678,42348,822,1
1679,19611,468,5
1680,15190,1006,8
1681,37700,654,5
1682,16799,1830,10
1683,26283,753,5
1684,40711,1302,6
1685,12721,1469,1
1686,46162,148,3
1687,5909,1973,2
1688,3240,1962,4
1689,12000,788,6
1690,21737,1322,4
1691,34182,920,6
1692,1960,1494,10
1693,15448,1771,8
1694,49898,1383,9
1695,34544,540,6
1696,32188,790,1
1697,17980,724,2
1698,48472,1687,7
1699,2948,1459,8
1700,11249,333,4
1701,29534,240,5
1702,17234,848,10
1703,38032,1764,6
1704,13434,1160,4
1705,1181,414,3
1706,41706,830,8
1707,39546,432,4
1708,45991,1087,4
1709,33990,475,8
1710,49775,1937,6
1711,31389,1278,7
1712,11970,1289,2
1713,23894,1523,9
1714,27169,1039,9
1715,36292,1315,8
1716,11921,1081,8
1717,44754,1386,8
1718,13906,674,8
1719,24413,1517,1
1720,11091,93,7
1721,8703,1235,9
1722,35673,1041,7
1723,23942,999,4
1724,20663,1363,6
1725,6173,1667,2
1726,34011,1523,2
1727,33213,571,5
1728,32062,147,9
1729,39502,855,6
1730,46767,917,3
1731,15169,1579,3
1732,10014,1472,3
1733,17032,686,3
1734,845,1630,9
1735,13188,44,3
1736,8567,204,7
1737,35661,1723,2
1738,32648,1467,5
1739,2343,535,9
1740,22039,542,10
1741,27863,586,7
1742,47800,1348,2
1743,1067,1956,4
1744,39349,1895,7
1745,1911,1657,6
1746,5162,134,2
1747,23008,198,6
1748,26434,210,4
1749,41647,1579,10
1750,13413,281,9
1751,4289,1845,8
1752,33764,169,1
1753,4360,681,6
1754,21155,1139,7
1755,43069,1977,5
1756,47775,1765,3
1757,42022,1822,4
1758,24827,1883,3
1759,42111,770,3
1760,27421,870,4
1761,44322,1456,10
1762,32013,378,5
1763,49007,83,10
1764,25052,410,9
1765,4046,574,10
1766,23656,416,2
1767,34275,862,6
1768,8562,1795,7
1769,34083,332,6
1770,1934,38,9
1771,33215,404,1
1772,19166,1803,1
1773,8507,616,4
1774,16724,326,2
1775,16577,154,10
1776,28979,1839,1
1777,47783,131,4
1778,44410,1917,3
1779,30423,1415,4
1780,4602,1633,1
1781,33242,932,2
1782,20056,500,1
1783,41809,897,6
1784,42917,1908,6
1785,46635,1895,1
1786,36625,776,1
1787,25577,567,8
1788,44056,1458,2
1789,41925,1712,10
1790,43919,1708,9
1791,26591,898,9
1792,31826,1109,1
1793,21906,102,7
1794,8773,1122,3
1795,18270,841,6
1796,31178,672,8
1797,39795,33,8
1798,26373,249,5
1799,36760,474,3
1800,8534,1902,2
1801,36897,1180,5
1802,15812,672,10
1803,48051,91,3
1804,29205,82,3
1805,42937,1688,3
1806,11112,1620,7
1807,42712,1977,7
1808,1175,616,4
1809,33222,1146,8
1810,14260,1131,1
1811,44648,306,9
1812,4687,1725,2
1813,25003,461,8
1814,11632,978,7
1815,22431,1711,1
1816,35403,1134,4
1817,17676,926,2
1818,18748,744,4
1819,33184,1730,1
1820,45590,739,6
1821,38858,926,3
1822,9976,16,5
1823,32568,1931,10
1824,28937,697,4
1825,39376,1139,4
1826,5815,1147,3
1827,2422,1498,2
1828,31323,437,7
1829,8554,1204,8
1830,20947,836,3
1831,39075,1790,2
1832,40945,1888,3
1833,43659,729,3
1834,1050,1916,2
1835,48651,214,7
1836,3958,269,2
1837,19440,285,4
1838,38286,77,8
1839,12504,1099,2
1840,43836,1273,6
1841,25213,1786,7
1842,29697,1908,3
1843,15027,377,8
1844,32396,526,3
1845,1820,1923,3
1846,20710,1187,1
1847,48005,501,6
1848,3746,1770,10
1849,6667,1465,5
1850,46552,1237,9
1851,23534,1966,5
1852,12761,1988,7
1853,30552,1061,9
1854,7603,582,3
1855,12956,1609,3
1856,13487,784,1
1857,12968,799,1
1858,28035,1742,3
1859,10716,583,7
1860,30264,833,3
1861,15315,555,10
1862,25408,418,1
1863,43222,1927,10
1864,10387,350,6
1865,47566,1739,10
1866,6853,545,4
1867,27632,248,7
1868,38006,1987,2
1869,4995,166,1
1870,18694,791,2
1871,17519,1866,4
1872,46073,1674,9
1873,29753,1927,4
1874,48115,480,9
1875,36890,1596,6
1876,38494,949,8
1877,5215,809,4
1878,6064,374,7
1879,28285,1565,2
1880,24855,222,7
1881,28792,1514,1
1882,24102,299,8
1883,15797,1614,7
1884,9568,925,9
1885,22105,1155,7
1886,1434,323,6
1887,3586,810,2
1888,28491,15,10
1889,31598,944,6
1890,39865,1529,1
1891,17529,1439,7
1892,27228,499,4
1893,27048,1434,6
1894,42069,842,4
1895,46860,1480,6
1896,26309,114,6
1897,36892,1361,9
1898,42254,405,4
1899,7114,1825,8
1900,19648,1809,1
1901,518,1406,8
1902,31853,909,9
1903,4713,1587,6
1904,11523,701,10
1905,21935,1083,4
1906,12913,1590,2
1907,49878,1200,9
1908,6925,359,2
1909,42591,1915,9
1910,22435,646,7
1911,35615,1510,2
1912,2812,1807,3
1913,2856,4,5
1914,18927,1665,4
1915,14880,1236,6
1916,43640,1819,4
1917,193,282,8
1918,15894,435,4
1919,40037,674,10
1920,15424,1504,1
1921,10958,1448,8
1922,28455,216,8
1923,44980,576,3
1924,29440,711,2
1925,13764,329,6
1926,7582,105,2
1927,29112,466,8
1928,29451,1066,7
1929,3350,547,9
1930,2808,1514,4
1931,6570,125,6
1932,6454,951,10
1933,3953,305,6
1934,25445,1365,1
1935,13018,812,2
1936,22088,899,8
1937,3245,370,1
1938,45784,1285,9
1939,33866,469,3
1940,45938,1354,9
1941,6438,916,8
1942,33585,1985,1
1943,34650,1955,7
1944,10579,1309,5
1945,15233,154,3
1946,42330,1181,6
1947,13873,1217,3
1948,37208,659,1
1949,35989,1815,2
1950,33137,584,2
1951,25203,1114,3
1952,6957,1894,1
1953,27180,1582,6
1954,38371,618,2
1955,14712,599,3
1956,25269,1972,7
1957,15791,1459,6
1958,1107,619,6
1959,27299,1100,10
1960,47990,803,10
1961,35294,270,7
1962,36311,31,10
1963,19222,1597,6
1964,8674,463,1
1965,27658,746,9
1966,37376,1324,6
1967,26162,891,4
1968,3400,546,10
1969,49607,1895,5
1970,19214,1429,4
1971,9922,847,6
1972,8614,1459,5
1973,26667,1686,6
1974,40260,903,8
1975,47010,1349,5
1976,13789,196,8
1977,45013,889,3
1978,46408,158,1
1979,22391,117,9
1980,42628,1672,2
1981,42481,1700,2
1982,8780,40,7
1983,48768,26,4
1984,29207,226,1
1985,6256,881,10
1986,1969,1138,5
1987,25298,1939,2
1988,20070,637,6
1989,24156,1215,10
1990,44883,1430,7
1991,28301,509,3
1992,24658,3,2
1993,42306,708,6
1994,23065,495,5
1995,22536,438,9
1996,43606,564,5
1997,14425,361,6
1998,39932,10,1
1999,42116,1102,6
2000,5249,1992,10
2001,22388,1430,5
2002,40910,497,6
2003,1588,390,2
2004,8244,1289,5
2005,28869,1256,7
2006,39544,912,7
2007,42283,15,7
2008,40815,1989,10
2009,17348,978,9
2010,24652,954,6
2011,13313,1401,6
2012,10634,393,10
2013,42770,52,3
2014,44742,384,5
2015,38814,1370,7
2016,34162,1540,4
2017,13931,215,4
2018,7689,1638,8
2019,844,511,4
2020,45578,1878,3
2021,17152,1909,10
2022,47579,564,7
2023,460,623,10
2024,47261,449,4
2025,36665,34,10
2026,8797,91,4
2027,9307,1889,5
2028,45090,1033,5
2029,27934,77,1
2030,9922,902,1
2031,11772,1332,10
2032,45581,242,7
2033,2495,1807,7
2034,40079,1487,4
2035,44332,142,7
2036,24785,1826,7
2037,32477,1883,7
2038,4481,1837,1
2039,12937,145,4
2040,22597,1272,4
2041,3469,1009,5
2042,15022,882,7
2043,16365,239,1
2044,16976,1850,9
2045,4680,1512,10
2046,18129,1971,6
2047,36640,286,10
2048,6485,415,8
2049,8434,443,1
2050,31520,1167,4
2051,11581,1279,10
2052,28341,699,8
2053,41372,1649,4
2054,30789,1120,2
2055,5847,511,7
2056,17966,469,5
2057,29073,1619,4
2058,10771,32,5
2059,37381,1480,7
2060,23211,1208,6
2061,32570,1135,9
2062,14929,1673,1
2063,33727,589,7
2064,13568,1614,5
2065,13593,52,5
2066,11861,222,6
2067,21301,208,9
2068,32168,150,6
2069,24445,1684,4
2070,185,1690,10
2071,5583,796,8
2072,48356,856,10
2073,18472,1430,5
2074,27680,1827,3
2075,23949,1681,4
2076,29857,524,2
2077,46536,418,4
2078,35818,1952,8
2079,27092,1843,8
2080,25851,380,6
2081,49869,18,2
2082,23633,1300,9
2083,45831,1252,2
2084,42426,1349,4
2085,39239,261,3
2086,43869,1562,2
2087,27734,716,6
2088,20301,1920,8
2089,41477,563,3
2090,28623,713,7
2091,21168,1438,6
2092,9643,704,4
2093,25883,927,5
2094,40195,574,8
2095,27152,936,2
2096,16995,1958,9
2097,36547,307,2
2098,17291,173,4
2099,26629,863,2
2100,7017,959,8
2101,20347,1303,9
2102,38897,1101,10
2103,32744,1285,1
2104,30047,291,9
2105,49614,1286,1
2106,5754,538,3
2107,32497,728,5
2108,13255,1003,10
2109,33423,443,4
2110,11588,990,5
2111,32855,273,6
2112,3909,1871,10
2113,23565,1908,3
2114,9444,1718,6
2115,13209,309,10
2116,14285,720,9
2117,4455,1949,1
2118,49977,214,6
2119,6592,1304,8
2120,31224,722,10
2121,43573,1149,4
2122,23288,85,4
2123,17656,255,3
2124,3256,866,6
2125,13623,657,10
2126,40924,692,5
2127,18782,1935,2
2128,25893,1746,6
2129,35806,1294,1
2130,25182,498,1
2131,804,1296,3
2132,35693,1005,4
2133,9364,665,6
2134,18290,630,2
2135,43949,384,4
2136,19614,911,2
2137,17067,925,6
2138,1768,1959,8
2139,46491,1314,7
2140,48537,129,6
2141,33980,19,8
2142,26281,1760,4
2143,19572,309,5
2144,44295,1113,2
2145,42656,363,10
2146,28559,644,4
2147,337,1782,3
2148,12687,1820,7
2149,2989,1786,3
2150,43806,608,6
2151,24478,947,8
2152,20905,63,5
2153,30892,387,10
2154,9787,1561,2
2155,1510,104,8
2156,12152,646,7
2157,25899,427,8
2158,37921,112,8
2159,41417,630,9
2160,44745,1645,3
2161,24662,316,9
2162,49831,1519,9
2163,15310,1391,6
2164,14231,1848,4
2165,26020,1612,4
2166,16433,942,8
2167,10270,1370,9
2168,32929,606,9
2169,5703,1118,2
2170,19442,1690,1
2171,32945,142,10
2172,47395,1499,9
2173,47969,111,1
2174,4841,1306,2
2175,31421,451,2
2176,23528,495,4
2177,21510,1287,5
2178,24433,222,5
2179,15590,229,3
2180,22688,1237,2
2181,2366,261,2
2182,21501,362,8
2183,35790,107,10
2184,14254,1243,9
2185,38367,1711,4
2186,2567,849,9
2187,20859,1702,6
2188,32868,450,5
2189,21942,1230,2
2190,17303,1314,2
2191,1590,1040,4
2192,37909,1359,8
2193,5773,1916,1
2194,15284,1371,6
2195,23700,202,1
2196,29581,309,10
2197,7164,1025,1
2198,12901,1078,1
2199,25878,304,2
2200,33813,1373,5
2201,9565,1496,6
2202,27428,1820,7
2203,13386,904,8
2204,15266,1912,5
2205,9815,412,6
2206,40462,1665,10
2207,34241,1844,2
2208,35944,1572,3
2209,44643,303,1
2210,1854,1563,5
2211,27431,1589,8
2212,15167,366,2
2213,30835,128,2
2214,12611,1720,1
2215,14520,578,1
2216,25538,1560,5
2217,27363,727,1
2218,23367,1849,8
2219,45185,572,10
2220,22123,680,3
2221,47736,1083,7
2222,20591,1853,9
2223,37014,472,1
2224,20117,1933,5
2225,8011,201,9
2226,25045,1464,7
2227,18702,188,6
2228,33899,787,3
2229,5677,625,1
2230,48403,1060,3
2231,13647,1408,10
2232,40132,1085,8
2233,675,1110,10
2234,10896,923,5
2235,35196,443,1
2236,43115,1732,10
2237,37158,1233,9
2238,6989,1394,8
2239,48489,1904,6
2240,36491,282,7
2241,17788,284,1
2242,10037,868,10
2243,32491,1699,10
2244,14890,1411,10
2245,18768,1715,3
2246,43117,1871,8
2247,8267,654,7
2248,27531,131,9
2249,15551,533,3
2250,30008,3,2
2251,36267,56,6
2252,22183,1940,4
2253,2788,1869,10
2254,19749,149,8
2255,26042,402,5
2256,10052,112,4
2257,34181,761,2
2258,46345,1610,4
2259,12489,306,6
2260,18245,1702,6
2261,16568,661,4
2262,914,123,1
2263,17955,629,5
2264,45626,249,8
2265,21646,848,6
2266,42790,168,1
2267,15533,364,5
2268,39458,466,10
2269,2136,1050,10
2270,20116,1044,8
2271,38994,1364,5
2272,10420,29,1
2273,32048,878,5
2274,38060,340,10
2275,43613,725,2
2276,26441,833,5
2277,20114,867,2
2278,2386,921,8
2279,16402,916,3
2280,46423,52,4
2281,17229,593,10
2282,22372,865,1
2283,33703,175,9
2284,22683,1773,5
2285,23596,1482,3
2286,41373,1293,5
2287,14361,1470,7
2288,39952,1156,6
2289,47715,1980,6
2290,32122,336,6
2291,24772,1590,10
2292,44362,444,3
2293,13469,1272,5
2294,23222,1847,6
2295,7140,1118,9
2296,33786,74,3
2297,5359,73,7
2298,6732,238,2
2299,40455,1541,2
2300,19308,422,1
2301,45135,1849,3
2302,36342,188,6
2303,25385,444,2
2304,37132,51,1
2305,46383,1321,8
2306,19316,1763,7
2307,45247,603,3
2308,276,1916,1
2309,49065,1408,8
2310,33735,432,7
2311,38179,1101,1
2312,5510,1430,6
2313,49935,1502,3
2314,42614,683,6
2315,28661,559,2
2316,7470,1776,1
2317,32240,493,4
2318,41730,666,9
2319,15648,192,10
2320,31825,870,1
2321,9206,706,7
2322,23537,1470,7
2323,27079,925,4
2324,23521,1569,4
2325,39775,6,6
2326,2784,1203,4
2327,2550,1092,7
2328,45258,1776,3
2329,37693,150,7
2330,16778,1137,3
2331,1093,1430,8
2332,424,1690,7
2333,20363,181,10
2334,47005,1243,9
2335,38496,803,7
2336,17964,1762,6
2337,2638,1776,2
2338,22336,1071,10
2339,13186,1978,9
2340,47630,82,9
2341,41685,1572,7
2342,28741,505,1
2343,20067,1434,9
2344,43686,1189,2
2345,22486,1421,9
2346,20073,1785,5
2347,41138,140,2
2348,16829,19,6
2349,32905,457,7
2350,46734,1278,9
2351,7661,1604,9
2352,49314,582,6
2353,14776,942,4
2354,11559,1834,2
2355,7622,1953,3
2356,33671,967,10
2357,39372,1870,1
2358,28532,49,8
2359,29214,538,4
2360,18256,1929,7
2361,46576,1011,10
2362,8326,1944,4
2363,15924,752,7
2364,29950,1489,7
2365,48054,285,1
2366,5200,1647,1
2367,1953,838,4
2368,3934,565,6
2369,7250,1178,5
2370,43350,467,1
2371,20580,985,1
2372,3210,1469,8
2373,43094,763,5
2374,7765,863,4
2375,42394,1038,4
2376,24445,1945,10
2377,31138,723,10
2378,25375,997,2
2379,49187,1944,8
2380,41737,1387,8
2381,33733,301,3
2382,20377,1823,1
2383,49098,282,6
2384,1302,1938,9
2385,7449,334,8
2386,17717,1026,8
2387,19551,375,8
2388,39310,1650,5
2389,32830,730,7
2390,2238,430,10
2391,49393,370,4
2392,12677,879,10
2393,49256,1043,9
2394,4842,207,9
2395,32108,853,3
2396,38401,528,6
2397,34397,991,4
2398,22795,1927,10
2399,26346,1707,9
2400,21631,133,2
2401,9736,1536,4
2402,22002,591,6
2403,11300,888,1
2404,3195,62,10
2405,33139,1594,1
2406,25741,115,9
2407,20928,175,4
2408,42490,1493,4
2409,7817,1336,4
2410,44046,1526,9
2411,12584,88,10
2412,22702,444,5
2413,47427,1194,5
2414,40054,1500,8
2415,5067,923,10
2416,10175,622,10
2417,23096,617,7
2418,2241,503,9
2419,12602,1519,1
2420,46012,1585,5
2421,38542,1936,3
2422,44286,1798,1
2423,42439,1504,4
2424,31706,1259,3
2425,33048,1401,5
2426,33869,1233,8
2427,33058,291,9
2428,25620,1371,1
2429,17562,1051,10
2430,42994,1767,9
2431,4594,209,5
2432,31568,379,7
2433,37202,1382,5
2434,48387,1433,2
2435,5155,262,5
2436,35246,865,9
2437,42904,592,7
2438,272,1258,3
2439,4659,1166,3
2440,23919,590,10
2441,899,190,7
2442,49572,564,8
2443,5733,647,2
2444,48027,484,5
2445,49122,1820,5
2446,48692,856,4
2447,13831,1360,6
2448,34133,1934,8
2449,49661,1232,2
2450,7939,1372,4
2451,14897,1028,5
2452,19613,324,8
2453,17873,1358,10
2454,12674,392,4
2455,4110,1556,8
2456,17892,1507,7
2457,13454,1515,10
2458,43568,1376,7
2459,24078,1683,9
2460,39071,466,10
2461,31493,1943,9
2462,18230,1186,7
2463,40983,956,2
2464,30064,650,3
2465,45498,354,3
2466,7776,579,6
2467,11882,588,8
2468,22115,1560,9
2469,7204,581,1
2470,27632,1491,1
2471,1088,547,6
2472,3304,848,5
2473,41497,1569,8
2474,695,1341,8
2475,28398,244,6
2476,6653,634,6
2477,7149,1872,5
2478,10993,262,1
2479,28584,496,9
2480,4580,1304,9
2481,46418,297,7
2482,48476,1617,3
2483,7503,768,3
2484,33338,479,10
2485,6012,1131,5
2486,33991,1784,6
2487,9355,1888,7
2488,43203,3,8
2489,14666,1982,9
2490,46265,383,9
2491,29339,844,2
2492,40595,683,1
2493,6102,1075,6
2494,173,1942,6
2495,20491,168,9
2496,41515,1405,1
2497,31362,337,8
2498,18780,1338,7
2499,31268,776,7
2500,33647,886,8
2501,7386,1499,4
2502,23619,386,10
2503,48713,86,5
2504,20504,901,5
2505,24834,842,1
2506,35041,416,2
2507,28319,267,7
2508,20453,453,5
2509,10676,311,2
2510,15898,1084,6
2511,27499,115,7
2512,8827,175,4
2513,28629,1556,3
2514,19237,1185,9
2515,47580,228,4
2516,32642,498,5
2517,37786,927,10
2518,25964,315,5
2519,36285,318,9
2520,5664,1841,9
2521,19152,1865,2
2522,14223,881,10
2523,16654,177,9
2524,30216,1701,9
2525,22930,847,7
2526,12007,827,9
2527,19214,1139,10
2528,27092,689,10
2529,36886,556,1
2530,6576,247,2
2531,21295,1697,9
2532,15885,1761,1
2533,5727,949,6
2534,18632,1648,1
2535,4625,759,8
2536,28008,1073,1
2537,29602,766,5
2538,23166,229,9
2539,5809,1512,8
2540,19506,1287,3
2541,47060,357,5
2542,39573,1295,4
2543,33782,1831,7
2544,25104,497,9
2545,16844,444,8
2546,11652,465,10
2547,31834,1726,6
2548,27952,748,3
2549,46953,376,4
2550,11229,1169,5
2551,4488,1884,7
2552,27249,1568,2
2553,2998,1437,10
2554,7936,1882,9
2555,41513,953,3
2556,12265,1192,6
2557,7060,1672,10
2558,36401,1997,5
2559,24040,1650,10
2560,49906,1879,7
2561,18676,541,1
2562,45422,1633,9
2563,16862,890,4
2564,36156,41,6
2565,48655,507,10
2566,902,1936,10
2567,24586,1444,2
2568,36867,1044,3
2569,48603,56,4
2570,8127,1160,6
2571,19253,1627,6
2572,38551,1219,5
2573,49805,74,4
2574,47295,1644,9
2575,13365,354,2
2576,23834,161,10
2577,43687,308,10
2578,7229,123,8
2579,7534,1566,4
2580,21674,1281,4
2581,18623,1707,10
2582,43376,1595,5
2583,5455,826,7
2584,47391,1842,5
2585,32747,1878,2
2586,39779,226,5
2587,1953,1597,3
2588,44546,63,8
2589,36871,1036,4
2590,47887,1245,5
2591,18397,1364,7
2592,40557,937,9
2593,29948,867,5
2594,45379,695,9
2595,49853,127,6
2596,43523,1470,7
2597,42429,1425,4
2598,5493,1264,4
2599,41036,1610,7
2600,28919,1571,4
2601,30438,176,8
2602,6329,1751,6
2603,24180,60,7
2604,43608,425,3
2605,44264,674,9
2606,43691,315,10
2607,17116,501,5
2608,29661,374,8
2609,43222,713,10
2610,20993,1121,6
2611,6922,1301,10
2612,26651,728,8
2613,22584,992,6
2614,49736,1808,1
2615,17252,1218,4
2616,29503,1994,1
2617,9077,1317,2
2618,38027,91,7
2619,33767,1601,8
2620,49085,496,5
2621,5633,1710,9
2622,34570,1816,5
2623,14264,782,10
2624,1363,1795,6
2625,49674,1255,4
2626,15272,1353,6
2627,39400,1412,5
2628,8029,950,6
2629,36295,1359,6
2630,21925,537,8
2631,13465,1630,9
2632,8280,134,9
2633,18119,1164,8
2634,5809,784,9
2635,29104,1922,6
2636,21836,781,4
2637,15387,533,4
2638,27434,830,3
2639,49390,189,10
2640,17366,1744,8
2641,4473,1287,1
2642,4768,1955,8
2643,12060,660,7
2644,5240,1601,8
2645,47964,1423,2
2646,32738,1233,1
2647,3295,146,1
2648,35534,662,4
2649,23009,905,1
2650,42947,1039,3
2651,20981,849,4
2652,19936,470,1
2653,23950,899,5
2654,5099,278,7
2655,12501,99,10
2656,34957,1952,8
2657,39782,1662,8
2658,8433,1042,3
2659,13012,1998,8
